ExtractionMethod;Reduction;Classification;Metodo;Fold;Components;ACC2;ACC
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;1;200;80;0,8
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;1;200;71,4286;0,7143
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;1;200;77,1429;0,7714
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;1;200;82,8571;0,8286
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;1;200;82,8571;0,8286
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;1;200;74,2857;0,7429
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_200_J48;2;200;80;0,8
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_200_RBF;2;200;82,8571;0,8286
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;2;200;80;0,8
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;2;200;80;0,8
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;2;200;82,8571;0,8286
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;2;200;77,1429;0,7714
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;2;200;82,8571;0,8286
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;2;200;82,8571;0,8286
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_200_J48;3;200;76,4706;0,7647
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_200_RBF;3;200;82,3529;0,8235
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;3;200;79,4118;0,7941
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;3;200;88,2353;0,8824
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;3;200;82,3529;0,8235
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;3;200;85,2941;0,8529
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;3;200;73,5294;0,7353
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;3;200;85,2941;0,8529
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_200_J48;4;200;67,6471;0,6765
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_200_RBF;4;200;73,5294;0,7353
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;4;200;76,4706;0,7647
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;4;200;76,4706;0,7647
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;4;200;79,4118;0,7941
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;4;200;85,2941;0,8529
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;4;200;79,4118;0,7941
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;4;200;73,5294;0,7353
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_200_J48;5;200;79,4118;0,7941
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_200_RBF;5;200;73,5294;0,7353
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;5;200;70,5882;0,7059
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;5;200;82,3529;0,8235
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;5;200;73,5294;0,7353
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;5;200;79,4118;0,7941
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;5;200;88,2353;0,8824
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;5;200;76,4706;0,7647
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_200_J48;6;200;73,5294;0,7353
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_200_RBF;6;200;82,3529;0,8235
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;6;200;82,3529;0,8235
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;6;200;73,5294;0,7353
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;6;200;85,2941;0,8529
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;6;200;88,2353;0,8824
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;6;200;88,2353;0,8824
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;6;200;79,4118;0,7941
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_200_J48;7;200;67,6471;0,6765
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_200_RBF;7;200;85,2941;0,8529
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;7;200;82,3529;0,8235
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;7;200;88,2353;0,8824
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;7;200;82,3529;0,8235
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;7;200;88,2353;0,8824
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;7;200;94,1176;0,9412
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;7;200;85,2941;0,8529
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_200_J48;8;200;88,2353;0,8824
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_200_RBF;8;200;85,2941;0,8529
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;8;200;85,2941;0,8529
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;8;200;88,2353;0,8824
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;8;200;82,3529;0,8235
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;8;200;94,1176;0,9412
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;8;200;91,1765;0,9118
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;8;200;85,2941;0,8529
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_200_J48;9;200;76,4706;0,7647
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_200_RBF;9;200;85,2941;0,8529
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;9;200;85,2941;0,8529
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;9;200;79,4118;0,7941
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;9;200;88,2353;0,8824
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;9;200;85,2941;0,8529
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;9;200;70,5882;0,7059
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;9;200;88,2353;0,8824
DenseNet169;ReliefF;J48;DenseNet169_ReliefF_200_J48;10;200;67,6471;0,6765
DenseNet169;ReliefF;RBF;DenseNet169_ReliefF_200_RBF;10;200;82,3529;0,8235
DenseNet169;ReliefF;LinearSVM;DenseNet169_ReliefF_200_LinearSVM;10;200;79,4118;0,7941
DenseNet169;ReliefF;MLP;DenseNet169_ReliefF_200_MLP;10;200;79,4118;0,7941
DenseNet169;ReliefF;Logistic;DenseNet169_ReliefF_200_Logistic;10;200;76,4706;0,7647
DenseNet169;ReliefF;RandomForest;DenseNet169_ReliefF_200_RandomForest;10;200;79,4118;0,7941
DenseNet169;ReliefF;Adaboost;DenseNet169_ReliefF_200_Adaboost;10;200;85,2941;0,8529
DenseNet169;ReliefF;Gaussian;DenseNet169_ReliefF_200_Gaussian;10;200;73,5294;0,7353
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;1;200;80;0,8
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;1;200;77,1429;0,7714
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;1;200;74,2857;0,7429
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;1;200;65,7143;0,6571
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;1;200;77,1429;0,7714
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;1;200;91,4286;0,9143
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;1;200;82,8571;0,8286
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;1;200;82,8571;0,8286
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;2;200;77,1429;0,7714
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;2;200;85,7143;0,8571
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;2;200;85,7143;0,8571
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;2;200;74,2857;0,7429
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;2;200;88,5714;0,8857
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;2;200;85,7143;0,8571
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;2;200;88,5714;0,8857
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;2;200;85,7143;0,8571
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;3;200;97,0588;0,9706
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;3;200;88,2353;0,8824
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;3;200;88,2353;0,8824
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;3;200;88,2353;0,8824
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;3;200;88,2353;0,8824
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;3;200;94,1176;0,9412
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;3;200;79,4118;0,7941
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;3;200;79,4118;0,7941
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;4;200;79,4118;0,7941
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;4;200;82,3529;0,8235
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;4;200;85,2941;0,8529
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;4;200;82,3529;0,8235
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;4;200;85,2941;0,8529
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;4;200;91,1765;0,9118
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;4;200;85,2941;0,8529
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;4;200;82,3529;0,8235
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;5;200;76,4706;0,7647
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;5;200;82,3529;0,8235
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;5;200;79,4118;0,7941
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;5;200;82,3529;0,8235
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;5;200;76,4706;0,7647
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;5;200;85,2941;0,8529
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;5;200;88,2353;0,8824
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;5;200;85,2941;0,8529
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;6;200;73,5294;0,7353
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;6;200;82,3529;0,8235
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;6;200;88,2353;0,8824
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;6;200;91,1765;0,9118
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;6;200;88,2353;0,8824
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;6;200;91,1765;0,9118
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;6;200;82,3529;0,8235
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;6;200;79,4118;0,7941
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;7;200;73,5294;0,7353
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;7;200;91,1765;0,9118
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;7;200;91,1765;0,9118
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;7;200;88,2353;0,8824
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;7;200;88,2353;0,8824
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;7;200;94,1176;0,9412
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;7;200;100;1
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;7;200;85,2941;0,8529
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;8;200;82,3529;0,8235
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;8;200;91,1765;0,9118
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;8;200;88,2353;0,8824
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;8;200;91,1765;0,9118
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;8;200;91,1765;0,9118
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;8;200;94,1176;0,9412
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;8;200;94,1176;0,9412
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;8;200;79,4118;0,7941
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;9;200;76,4706;0,7647
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;9;200;88,2353;0,8824
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;9;200;88,2353;0,8824
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;9;200;91,1765;0,9118
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;9;200;88,2353;0,8824
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;9;200;91,1765;0,9118
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;9;200;85,2941;0,8529
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;9;200;79,4118;0,7941
DenseNet201;ReliefF;J48;DenseNet201_ReliefF_200_J48;10;200;73,5294;0,7353
DenseNet201;ReliefF;RBF;DenseNet201_ReliefF_200_RBF;10;200;88,2353;0,8824
DenseNet201;ReliefF;LinearSVM;DenseNet201_ReliefF_200_LinearSVM;10;200;88,2353;0,8824
DenseNet201;ReliefF;MLP;DenseNet201_ReliefF_200_MLP;10;200;91,1765;0,9118
DenseNet201;ReliefF;Logistic;DenseNet201_ReliefF_200_Logistic;10;200;82,3529;0,8235
DenseNet201;ReliefF;RandomForest;DenseNet201_ReliefF_200_RandomForest;10;200;91,1765;0,9118
DenseNet201;ReliefF;Adaboost;DenseNet201_ReliefF_200_Adaboost;10;200;85,2941;0,8529
DenseNet201;ReliefF;Gaussian;DenseNet201_ReliefF_200_Gaussian;10;200;91,1765;0,9118
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;1;200;51,4286;0,5143
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;1;200;42,8571;0,4286
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;1;200;42,8571;0,4286
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;1;200;45,7143;0,4571
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;1;200;40;0,4
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;1;200;60;0,6
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;1;200;51,4286;0,5143
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;1;200;48,5714;0,4857
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;2;200;51,4286;0,5143
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;2;200;54,2857;0,5429
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;2;200;34,2857;0,3429
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;2;200;54,2857;0,5429
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;2;200;45,7143;0,4571
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;2;200;48,5714;0,4857
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;2;200;42,8571;0,4286
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;2;200;60;0,6
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;3;200;52,9412;0,5294
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;3;200;55,8824;0,5588
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;3;200;50;0,5
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;3;200;47,0588;0,4706
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;3;200;55,8824;0,5588
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;3;200;55,8824;0,5588
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;3;200;41,1765;0,4118
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;3;200;55,8824;0,5588
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;4;200;44,1176;0,4412
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;4;200;50;0,5
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;4;200;58,8235;0,5882
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;4;200;50;0,5
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;4;200;47,0588;0,4706
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;4;200;55,8824;0,5588
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;4;200;50;0,5
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;4;200;44,1176;0,4412
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;5;200;55,8824;0,5588
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;5;200;47,0588;0,4706
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;5;200;50;0,5
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;5;200;50;0,5
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;5;200;52,9412;0,5294
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;5;200;44,1176;0,4412
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;5;200;50;0,5
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;5;200;47,0588;0,4706
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;6;200;50;0,5
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;6;200;50;0,5
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;6;200;52,9412;0,5294
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;6;200;52,9412;0,5294
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;6;200;64,7059;0,6471
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;6;200;50;0,5
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;6;200;58,8235;0,5882
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;6;200;55,8824;0,5588
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;7;200;38,2353;0,3824
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;7;200;50;0,5
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;7;200;50;0,5
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;7;200;38,2353;0,3824
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;7;200;47,0588;0,4706
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;7;200;38,2353;0,3824
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;7;200;47,0588;0,4706
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;7;200;47,0588;0,4706
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;8;200;44,1176;0,4412
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;8;200;32,3529;0,3235
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;8;200;52,9412;0,5294
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;8;200;61,7647;0,6176
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;8;200;61,7647;0,6176
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;8;200;47,0588;0,4706
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;8;200;44,1176;0,4412
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;8;200;58,8235;0,5882
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;9;200;50;0,5
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;9;200;41,1765;0,4118
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;9;200;35,2941;0,3529
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;9;200;64,7059;0,6471
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;9;200;44,1176;0,4412
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;9;200;52,9412;0,5294
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;9;200;47,0588;0,4706
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;9;200;47,0588;0,4706
NASNetMobile;ReliefF;J48;NASNetMobile_ReliefF_200_J48;10;200;44,1176;0,4412
NASNetMobile;ReliefF;RBF;NASNetMobile_ReliefF_200_RBF;10;200;44,1176;0,4412
NASNetMobile;ReliefF;LinearSVM;NASNetMobile_ReliefF_200_LinearSVM;10;200;55,8824;0,5588
NASNetMobile;ReliefF;MLP;NASNetMobile_ReliefF_200_MLP;10;200;44,1176;0,4412
NASNetMobile;ReliefF;Logistic;NASNetMobile_ReliefF_200_Logistic;10;200;50;0,5
NASNetMobile;ReliefF;RandomForest;NASNetMobile_ReliefF_200_RandomForest;10;200;47,0588;0,4706
NASNetMobile;ReliefF;Adaboost;NASNetMobile_ReliefF_200_Adaboost;10;200;47,0588;0,4706
NASNetMobile;ReliefF;Gaussian;NASNetMobile_ReliefF_200_Gaussian;10;200;38,2353;0,3824
MobileNetV2;ReliefF;J48;MobileNetV2_ReliefF_200_J48;1;200;60;0,6
MobileNetV2;ReliefF;RBF;MobileNetV2_ReliefF_200_RBF;1;200;85,7143;0,8571
MobileNetV2;ReliefF;LinearSVM;MobileNetV2_ReliefF_200_LinearSVM;1;200;88,5714;0,8857
MobileNetV2;ReliefF;MLP;MobileNetV2_ReliefF_200_MLP;1;200;88,5714;0,8857
MobileNetV2;ReliefF;Logistic;MobileNetV2_ReliefF_200_Logistic;1;200;88,5714;0,8857
MobileNetV2;ReliefF;RandomForest;MobileNetV2_ReliefF_200_RandomForest;1;200;91,4286;0,9143
MobileNetV2;ReliefF;Adaboost;MobileNetV2_ReliefF_200_Adaboost;1;200;85,7143;0,8571
MobileNetV2;ReliefF;Gaussian;MobileNetV2_ReliefF_200_Gaussian;1;200;85,7143;0,8571
MobileNetV2;ReliefF;J48;MobileNetV2_ReliefF_200_J48;2;200;80;0,8
MobileNetV2;ReliefF;RBF;MobileNetV2_ReliefF_200_RBF;2;200;82,8571;0,8286
MobileNetV2;ReliefF;LinearSVM;MobileNetV2_ReliefF_200_LinearSVM;2;200;82,8571;0,8286
MobileNetV2;ReliefF;MLP;MobileNetV2_ReliefF_200_MLP;2;200;91,4286;0,9143
MobileNetV2;ReliefF;Logistic;MobileNetV2_ReliefF_200_Logistic;2;200;82,8571;0,8286
MobileNetV2;ReliefF;RandomForest;MobileNetV2_ReliefF_200_RandomForest;2;200;80;0,8
MobileNetV2;ReliefF;Adaboost;MobileNetV2_ReliefF_200_Adaboost;2;200;82,8571;0,8286
MobileNetV2;ReliefF;Gaussian;MobileNetV2_ReliefF_200_Gaussian;2;200;91,4286;0,9143
MobileNetV2;ReliefF;J48;MobileNetV2_ReliefF_200_J48;3;200;85,2941;0,8529
MobileNetV2;ReliefF;RBF;MobileNetV2_ReliefF_200_RBF;3;200;97,0588;0,9706
MobileNetV2;ReliefF;LinearSVM;MobileNetV2_ReliefF_200_LinearSVM;3;200;88,2353;0,8824
MobileNetV2;ReliefF;MLP;MobileNetV2_ReliefF_200_MLP;3;200;88,2353;0,8824
MobileNetV2;ReliefF;Logistic;MobileNetV2_ReliefF_200_Logistic;3;200;91,1765;0,9118
MobileNetV2;ReliefF;RandomForest;MobileNetV2_ReliefF_200_RandomForest;3;200;94,1176;0,9412
MobileNetV2;ReliefF;Adaboost;MobileNetV2_ReliefF_200_Adaboost;3;200;82,3529;0,8235
MobileNetV2;ReliefF;Gaussian;MobileNetV2_ReliefF_200_Gaussian;3;200;88,2353;0,8824
MobileNetV2;ReliefF;J48;MobileNetV2_ReliefF_200_J48;4;200;82,3529;0,8235
MobileNetV2;ReliefF;RBF;MobileNetV2_ReliefF_200_RBF;4;200;88,2353;0,8824
MobileNetV2;ReliefF;LinearSVM;MobileNetV2_ReliefF_200_LinearSVM;4;200;82,3529;0,8235
